ts_event,publisher_id,product_id,open,high,low,close,volume
2022-10-30 00:00:00+00:00,1,206323,3911.5000000000005,3914.7500000000005,3901.7500000000005,3905.7500000000005,23280
2022-10-31 00:00:00+00:00,1,206323,3905.7500000000005,3910.7500000000005,3872.2500000000005,3888.5000000000005,1878413
2022-11-01 00:00:00+00:00,1,206323,3888.5000000000005,3928.0000000000005,3852.5000000000005,3865.2500000000005,1824712
2022-11-02 00:00:00+00:00,1,206323,3865.5000000000005,3907.0000000000005,3756.0000000000005,3759.2500000000005,2142728
2022-11-03 00:00:00+00:00,1,206323,3759.2500000000005,3782.5000000000005,3704.2500000000005,3721.0000000000005,1814766
2022-11-04 00:00:00+00:00,1,206323,3721.0000000000005,3805.5000000000005,3711.0000000000005,3772.7500000000005,2411299
2022-11-06 00:00:00+00:00,1,206323,3750.0000000000005,3756.5000000000005,3738.2500000000005,3751.7500000000005,16779
2022-11-07 00:00:00+00:00,1,206323,3751.5000000000005,3821.7500000000005,3750.5000000000005,3816.2500000000005,1431813
2022-11-08 00:00:00+00:00,1,206323,3816.5000000000005,3867.0000000000005,3792.7500000000005,3842.2500000000005,1815111
2022-11-09 00:00:00+00:00,1,206323,3842.2500000000005,3848.7500000000005,3750.0000000000005,3757.5000000000005,1825684
2022-11-10 00:00:00+00:00,1,206323,3757.5000000000005,3974.5000000000005,3751.5000000000005,3972.0000000000005,2301484
2022-11-11 00:00:00+00:00,1,206323,3972.0000000000005,4009.7500000000005,3951.0000000000005,3999.5000000000005,1832868
2022-11-13 00:00:00+00:00,1,206323,3984.0000000000005,3993.7500000000005,3979.5000000000005,3991.5000000000005,21841
2022-11-14 00:00:00+00:00,1,206323,3991.5000000000005,4017.5000000000005,3964.0000000000005,3974.0000000000005,1501517
2022-11-15 00:00:00+00:00,1,206323,3974.0000000000005,4050.7500000000005,3960.0000000000005,3996.0000000000005,2160859
2022-11-16 00:00:00+00:00,1,206323,3995.7500000000005,4015.7500000000005,3962.0000000000005,3977.0000000000005,1435649
2022-11-17 00:00:00+00:00,1,206323,3977.0000000000005,3990.2500000000005,3912.5000000000005,3953.5000000000005,1513925
2022-11-18 00:00:00+00:00,1,206323,3953.7500000000005,3994.0000000000005,3942.5000000000005,3971.5000000000005,1461789
2022-11-20 00:00:00+00:00,1,206323,3972.5000000000005,3982.0000000000005,3967.7500000000005,3969.2500000000005,9505
2022-11-21 00:00:00+00:00,1,206323,3969.2500000000005,3970.7500000000005,3937.5000000000005,3959.2500000000005,1133306
2022-11-22 00:00:00+00:00,1,206323,3959.5000000000005,4012.5000000000005,3945.2500000000005,4011.2500000000005,1110463
2022-11-23 00:00:00+00:00,1,206323,4011.0000000000005,4041.0000000000005,4002.0000000000005,4040.7500000000005,1228615
2022-11-24 00:00:00+00:00,1,206323,4041.0000000000005,4049.2500000000005,4037.2500000000005,4044.0000000000005,106477
2022-11-25 00:00:00+00:00,1,206323,4044.0000000000005,4045.7500000000005,4024.7500000000005,4034.2500000000005,452313
2022-11-27 00:00:00+00:00,1,206323,4020.2500000000005,4024.0000000000005,4016.0000000000005,4016.0000000000005,14240
2022-11-28 00:00:00+00:00,1,206323,4016.0000000000005,4018.5000000000005,3960.2500000000005,3971.5000000000005,1414905
2022-11-29 00:00:00+00:00,1,206323,3971.2500000000005,3990.2500000000005,3941.2500000000005,3958.5000000000005,1444592
2022-11-30 00:00:00+00:00,1,206323,3958.5000000000005,4096.0,3942.7500000000005,4091.0000000000005,2361875
2022-12-01 00:00:00+00:00,1,206323,4090.7500000000005,4110.0,4054.5000000000005,4078.0000000000005,1748026
2022-12-02 00:00:00+00:00,1,206323,4077.7500000000005,4085.5000000000005,4006.7500000000005,4066.7500000000005,1764304
2022-12-04 00:00:00+00:00,1,206323,4074.0000000000005,4075.7500000000005,4065.5000000000005,4071.0000000000005,11360
2022-12-05 00:00:00+00:00,1,206323,4071.0000000000005,4073.5000000000005,3987.2500000000005,4008.0000000000005,1417923
